run,id,group,score
fpqonly_s4,fpq_746_true_459fb8,modified_question,1
fpqonly_s4,fpq_75,fpq,1
fpqonly_s4,fpq_750,fpq,1
fpqonly_s4,fpq_751,fpq,4
fpqonly_s4,fpq_751_true_5e1b7c,modified_question,1
fpqonly_s4,fpq_755,fpq,1
fpqonly_s4,fpq_75_true_053337,modified_question,1
fpqonly_s4,fpq_775,fpq,4
fpqonly_s4,fpq_776,fpq,4
fpqonly_s4,fpq_776_true_10aaad,modified_question,1
fpqonly_s4,fpq_777,fpq,4
fpqonly_s4,fpq_777_true_4442d6,modified_question,1
fpqonly_s4,fpq_780,fpq,2
fpqonly_s4,fpq_780_true_6ed427,modified_question,1
fpqonly_s4,fpq_781,fpq,4
fpqonly_s4,fpq_794,fpq,3
fpqonly_s4,fpq_794_true_f9fabd,modified_question,3
fpqonly_s4,fpq_80,fpq,3
fpqonly_s4,fpq_801,fpq,4
fpqonly_s4,fpq_802,fpq,3
fpqonly_s4,fpq_802_true_570c74,modified_question,1
fpqonly_s4,fpq_817,fpq,4
fpqonly_s4,fpq_817_true_0e754d,modified_question,1
fpqonly_s4,fpq_818,fpq,5
fpqonly_s4,fpq_823,fpq,1
fpqonly_s4,fpq_823_true_40f368,modified_question,1
fpqonly_s4,fpq_827,fpq,4
fpqonly_s4,fpq_827_true_334039,modified_question,1
fpqonly_s4,fpq_828,fpq,1
fpqonly_s4,fpq_829,fpq,3
fpqonly_s4,fpq_830,fpq,4
fpqonly_s4,fpq_830_true_8e2ef2,modified_question,2
fpqonly_s4,fpq_831,fpq,1
fpqonly_s4,fpq_831_true_662901,modified_question,2
fpqonly_s4,fpq_835,fpq,4
fpqonly_s4,fpq_836,fpq,5
fpqonly_s4,fpq_836_true_711f83,modified_question,1
fpqonly_s4,fpq_837,fpq,1
fpqonly_s4,fpq_837_true_97fe02,modified_question,2
fpqonly_s4,fpq_838,fpq,4
fpqonly_s4,fpq_839,fpq,4
fpqonly_s4,fpq_84,fpq,4
fpqonly_s4,fpq_840,fpq,4
fpqonly_s4,fpq_840_true_8410ba,modified_question,2
fpqonly_s4,fpq_844,fpq,4
fpqonly_s4,fpq_844_true_f731a0,modified_question,1
fpqonly_s4,fpq_846,fpq,2
fpqonly_s4,fpq_846_true_da28f0,modified_question,1
fpqonly_s4,fpq_847,fpq,3
fpqonly_s4,fpq_848,fpq,3
fpqonly_s4,fpq_848_true_5bc159,modified_question,4
fpqonly_s4,fpq_849,fpq,4
fpqonly_s4,fpq_849_true_a7c32e,modified_question,4
fpqonly_s4,fpq_85,fpq,4
fpqonly_s4,fpq_850,fpq,2
fpqonly_s4,fpq_850_true_1206fe,modified_question,2
fpqonly_s4,fpq_851,fpq,4
fpqonly_s4,fpq_852,fpq,1
fpqonly_s4,fpq_852_true_e9b44a,modified_question,1
fpqonly_s4,fpq_854,fpq,1
fpqonly_s4,fpq_855,fpq,3
fpqonly_s4,fpq_858,fpq,4
fpqonly_s4,fpq_85_true_2b1fd8,modified_question,2
fpqonly_s4,fpq_866,fpq,1
fpqonly_s4,fpq_866_true_1cc47e,modified_question,4
fpqonly_s4,fpq_869,fpq,1
fpqonly_s4,fpq_89,fpq,3
fpqonly_s4,fpq_89_true_47f780,modified_question,2
fpqonly_s4,fpq_9,fpq,3
fpqonly_s4,fpq_90,fpq,1
fpqonly_s4,fpq_90_true_82807b,modified_question,4
fpqonly_s4,fpq_91,fpq,1
fpqonly_s4,fpq_91_true_1406f8,modified_question,1
fpqonly_s4,fpq_96,fpq,4
fpqonly_s4,fpq_97,fpq,2
fpqonly_s4,fpq_97_true_fd20f3,modified_question,1
fpqonly_s4,fpq_98,fpq,3
fpqonly_s4,fpq_99,fpq,4
fpqonly_s4,fpq_99_true_c780d6,modified_question,2
fpqonly_s4,nfp_1000,nfp,1
fpqonly_s4,nfp_1001,nfp,1
fpqonly_s4,nfp_1002,nfp,1
fpqonly_s4,nfp_1003,nfp,2
fpqonly_s4,nfp_1004,nfp,1
fpqonly_s4,nfp_1005,nfp,1
fpqonly_s4,nfp_1006,nfp,1
fpqonly_s4,nfp_1008,nfp,2
fpqonly_s4,nfp_1009,nfp,1
fpqonly_s4,nfp_1010,nfp,2
fpqonly_s4,nfp_1011,nfp,4
fpqonly_s4,nfp_1012,nfp,4
fpqonly_s4,nfp_1013,nfp,2
fpqonly_s4,nfp_1014,nfp,4
fpqonly_s4,nfp_1015,nfp,1
fpqonly_s4,nfp_1016,nfp,3
fpqonly_s4,nfp_1017,nfp,3
fpqonly_s4,nfp_1018,nfp,2
fpqonly_s4,nfp_1019,nfp,2
fpqonly_s4,nfp_1020,nfp,1
fpqonly_s4,nfp_1021,nfp,2
fpqonly_s4,nfp_1022,nfp,2
fpqonly_s4,nfp_1023,nfp,1
fpqonly_s4,nfp_1024,nfp,1
fpqonly_s4,nfp_1025,nfp,2
fpqonly_s4,nfp_1026,nfp,2
fpqonly_s4,nfp_1027,nfp,2
fpqonly_s4,nfp_1028,nfp,1
fpqonly_s4,nfp_1029,nfp,1
fpqonly_s4,nfp_1030,nfp,1
fpqonly_s4,nfp_1031,nfp,1
fpqonly_s4,nfp_1032,nfp,1
fpqonly_s4,nfp_1033,nfp,2
fpqonly_s4,nfp_1034,nfp,1
fpqonly_s4,nfp_1035,nfp,2
fpqonly_s4,nfp_1036,nfp,3
fpqonly_s4,nfp_1037,nfp,1
fpqonly_s4,nfp_1038,nfp,4
fpqonly_s4,nfp_1039,nfp,1
fpqonly_s4,nfp_1040,nfp,2
fpqonly_s4,nfp_1041,nfp,4
fpqonly_s4,nfp_1042,nfp,1
fpqonly_s4,nfp_1043,nfp,2
fpqonly_s4,nfp_1044,nfp,4
fpqonly_s4,nfp_1045,nfp,2
fpqonly_s4,nfp_1046,nfp,4
fpqonly_s4,nfp_1047,nfp,1
fpqonly_s4,nfp_1048,nfp,2
fpqonly_s4,nfp_1049,nfp,4
fpqonly_s4,nfp_1050,nfp,4
fpqonly_s4,nfp_1051,nfp,1
fpqonly_s4,nfp_1052,nfp,1
fpqonly_s4,nfp_1053,nfp,4
fpqonly_s4,nfp_1054,nfp,1
fpqonly_s4,nfp_1055,nfp,2
fpqonly_s4,nfp_1056,nfp,1
fpqonly_s4,nfp_1057,nfp,1
fpqonly_s4,nfp_1058,nfp,2
fpqonly_s4,nfp_1059,nfp,2
fpqonly_s4,nfp_1060,nfp,1
fpqonly_s4,nfp_1061,nfp,5
fpqonly_s4,nfp_1062,nfp,2
fpqonly_s4,nfp_1063,nfp,2
fpqonly_s4,nfp_1064,nfp,1
fpqonly_s4,nfp_1065,nfp,1
fpqonly_s4,nfp_1066,nfp,2
fpqonly_s4,nfp_1067,nfp,2
fpqonly_s4,nfp_1068,nfp,1
fpqonly_s4,nfp_1069,nfp,2
fpqonly_s4,nfp_1070,nfp,1
fpqonly_s4,nfp_1071,nfp,1
fpqonly_s4,nfp_1072,nfp,1
fpqonly_s4,nfp_1073,nfp,2
fpqonly_s4,nfp_1074,nfp,2
fpqonly_s4,nfp_1075,nfp,2
fpqonly_s4,nfp_1076,nfp,1
fpqonly_s4,nfp_1077,nfp,2
fpqonly_s4,nfp_1078,nfp,2
fpqonly_s4,nfp_1079,nfp,1
fpqonly_s4,nfp_1080,nfp,1
fpqonly_s4,nfp_1081,nfp,1
fpqonly_s4,nfp_1082,nfp,1
fpqonly_s4,nfp_1083,nfp,1
fpqonly_s4,nfp_1084,nfp,1
fpqonly_s4,nfp_1085,nfp,1
fpqonly_s4,nfp_1086,nfp,4
fpqonly_s4,nfp_1087,nfp,2
fpqonly_s4,nfp_1088,nfp,1
fpqonly_s4,nfp_1089,nfp,1
fpqonly_s4,nfp_1090,nfp,2
fpqonly_s4,nfp_1091,nfp,1
fpqonly_s4,nfp_1092,nfp,3
fpqonly_s4,nfp_1093,nfp,1
fpqonly_s4,nfp_1094,nfp,2
fpqonly_s4,nfp_1095,nfp,2
fpqonly_s4,nfp_1096,nfp,2
fpqonly_s4,nfp_1097,nfp,1
fpqonly_s4,nfp_1098,nfp,2
fpqonly_s4,nfp_1099,nfp,2
fpqonly_s4,nfp_1100,nfp,1
fpqonly_s4,nfp_1101,nfp,1
fpqonly_s4,nfp_1102,nfp,2
fpqonly_s4,nfp_1103,nfp,2
fpqonly_s4,nfp_1104,nfp,3
fpqonly_s4,nfp_1105,nfp,1
fpqonly_s4,nfp_1106,nfp,2
fpqonly_s4,nfp_1107,nfp,1
fpqonly_s4,nfp_1108,nfp,1
fpqonly_s4,nfp_1109,nfp,2
fpqonly_s4,nfp_1110,nfp,2
fpqonly_s4,nfp_1111,nfp,2
fpqonly_s4,nfp_1112,nfp,1
fpqonly_s4,nfp_1113,nfp,2
fpqonly_s4,nfp_1114,nfp,1
fpqonly_s4,nfp_1115,nfp,1
fpqonly_s4,nfp_1116,nfp,4
fpqonly_s4,nfp_1117,nfp,1
fpqonly_s4,nfp_1118,nfp,2
fpqonly_s4,nfp_1119,nfp,1
fpqonly_s4,nfp_1120,nfp,1
fpqonly_s4,nfp_1121,nfp,1
fpqonly_s4,nfp_1122,nfp,1
fpqonly_s4,nfp_1123,nfp,1
fpqonly_s4,nfp_1124,nfp,2
fpqonly_s4,nfp_1125,nfp,1
fpqonly_s4,nfp_1126,nfp,1
fpqonly_s4,nfp_1127,nfp,1
fpqonly_s4,nfp_1128,nfp,1
fpqonly_s4,nfp_1129,nfp,1
fpqonly_s4,nfp_1130,nfp,2
fpqonly_s4,nfp_1131,nfp,1
fpqonly_s4,nfp_1132,nfp,1
fpqonly_s4,nfp_1133,nfp,1
fpqonly_s4,nfp_1134,nfp,1
fpqonly_s4,nfp_1135,nfp,2
fpqonly_s4,nfp_1136,nfp,2
fpqonly_s4,nfp_1137,nfp,5
fpqonly_s4,nfp_1138,nfp,2
fpqonly_s4,nfp_1139,nfp,1
fpqonly_s4,nfp_1140,nfp,2
fpqonly_s4,nfp_1141,nfp,2
fpqonly_s4,nfp_1142,nfp,2
fpqonly_s4,nfp_1143,nfp,1
fpqonly_s4,nfp_1144,nfp,3
fpqonly_s4,nfp_1145,nfp,2
fpqonly_s4,nfp_1146,nfp,1
fpqonly_s4,nfp_1147,nfp,2
fpqonly_s4,nfp_1148,nfp,2
fpqonly_s4,nfp_1149,nfp,1
