method,id,set,group_id,fold,score,boundary,tie,predicted_fpq
style,fpq_824,fpq,g_dec60e6529614579,4,-0.2328846880510264,0.0,0,0
style,fpq_833,fpq,g_669f7412c9f3f19b,4,0.10681923061234744,0.0,0,1
style,fpq_834,fpq,g_669f7412c9f3f19b,4,0.179272271837573,0.0,0,1
style,fpq_861,fpq,g_f9e1c7fe82335874,4,-0.3441472735886781,0.0,0,0
style,fpq_862,fpq,g_c29ea773317be5eb,4,-0.08146090753064668,0.0,0,0
style,fpq_865,fpq,g_b9dbaf70b8b06d4b,4,0.36499115595155124,0.0,0,1
style,fpq_870,fpq,g_cc9afb0fc748923e,4,0.00371060148264446,0.0,0,1
style,fpq_871,fpq,g_cc9afb0fc748923e,4,0.2610928045585485,0.0,0,1
style,fpq_872,fpq,g_cc9afb0fc748923e,4,0.3182826970046906,0.0,0,1
style,nfp_1002,nfp,g_846c9d57d2496fe2,4,0.212182270284137,0.0,0,1
style,nfp_1003,nfp,g_d511cbc4501333dc,4,0.07906112420039232,0.0,0,1
style,nfp_1009,nfp,g_049d816d1248bf38,4,0.2580219584755761,0.0,0,1
style,nfp_1012,nfp,g_60a7d99c918bda2a,4,0.08603705049313906,0.0,0,1
style,nfp_1024,nfp,g_2acb1d96825bc240,4,0.20695405434251465,0.0,0,1
style,nfp_1034,nfp,g_db7945e98518ed4c,4,0.30682850338400675,0.0,0,1
style,nfp_1036,nfp,g_09dead9591063a2b,4,-0.034158516887966825,0.0,0,0
style,nfp_1040,nfp,g_3cc46a35063d98d8,4,-0.015029378991131104,0.0,0,0
style,nfp_1045,nfp,g_6999d719e7f404f9,4,0.01820326415061374,0.0,0,1
style,nfp_1046,nfp,g_2cb3ada3e6d7ab34,4,-0.041787518166638934,0.0,0,0
style,nfp_1047,nfp,g_ea8b0e7382fc2ca4,4,0.3287781044061743,0.0,0,1
style,nfp_1050,nfp,g_0274515d395819f7,4,0.26378736620812643,0.0,0,1
style,nfp_1055,nfp,g_85b63d80433b4780,4,0.03345486917694811,0.0,0,1
style,nfp_1059,nfp,g_f409d19c9daf239d,4,-0.2401222671955459,0.0,0,0
style,nfp_1061,nfp,g_73e75fd31cb22d00,4,-0.061704078340647575,0.0,0,0
style,nfp_1062,nfp,g_ea335c6cbe720637,4,0.20870163791984161,0.0,0,1
style,nfp_1065,nfp,g_0de106ae331b0bd0,4,-0.1715504697910908,0.0,0,0
style,nfp_1067,nfp,g_0a1f2f733e8d5f67,4,0.10034667868227007,0.0,0,1
style,nfp_1068,nfp,g_ccb6d08a1a1c39d0,4,0.2551982659829311,0.0,0,1
style,nfp_1072,nfp,g_d96f348ae6ac86dc,4,-0.0913822504079546,0.0,0,0
style,nfp_1086,nfp,g_54419292364e7e16,4,-0.26288231545570595,0.0,0,0
style,nfp_1097,nfp,g_a04b51042e579fcb,4,-0.10908921560189329,0.0,0,0
style,nfp_1100,nfp,g_e5c94b0361279024,4,-0.5567199671237802,0.0,0,0
style,nfp_1104,nfp,g_88ada7b4e9558cff,4,-0.18390108284521928,0.0,0,0
style,nfp_1106,nfp,g_d1263135930dd9d8,4,-0.35479233613985106,0.0,0,0
style,nfp_1110,nfp,g_d5b84d54263328d5,4,-0.08410176018141012,0.0,0,0
style,nfp_1111,nfp,g_5480d248f19133f5,4,-0.1857464654516467,0.0,0,0
style,nfp_1126,nfp,g_957401aca986fdbb,4,-0.24585421239485672,0.0,0,0
style,nfp_1135,nfp,g_2aebf16024eaf22c,4,-0.3950771480328636,0.0,0,0
style,nfp_1143,nfp,g_2583f3f881a97214,4,-0.39656860561870766,0.0,0,0
masked,fpq_102,fpq,g_b90ce2335181429d,4,0.0008615150071811886,0.0,0,1
masked,fpq_109,fpq,g_301c7d61ec58c026,4,0.00038821976860309434,0.0,0,1
masked,fpq_122,fpq,g_8959d577de788314,4,-9.832360874501792e-05,0.0,0,0
masked,fpq_123,fpq,g_8959d577de788314,4,-9.123060188370464e-05,0.0,0,0
masked,fpq_127,fpq,g_42420d5cc72330bd,4,0.0003303748708029901,0.0,0,1
masked,fpq_13,fpq,g_33ec048c88198b1f,4,0.0006207213127682079,0.0,0,1
masked,fpq_131,fpq,g_bb3764790e6c2dc6,4,-4.792196985822176e-05,0.0,0,0
masked,fpq_133,fpq,g_bb3764790e6c2dc6,4,-0.00010760907085803455,0.0,0,0
masked,fpq_134,fpq,g_bb3764790e6c2dc6,4,0.0019322052333864154,0.0,0,1
masked,fpq_135,fpq,g_bb3764790e6c2dc6,4,0.002050239099170611,0.0,0,1
masked,fpq_137,fpq,g_b12e6db2bc0d7d79,4,-0.0011892530253335264,0.0,0,0
masked,fpq_14,fpq,g_33ec048c88198b1f,4,0.0010999740897206238,0.0,0,1
masked,fpq_152,fpq,g_b825b5f2564f6566,4,0.0007805208049632014,0.0,0,1
masked,fpq_153,fpq,g_b825b5f2564f6566,4,-0.00043519843298261713,0.0,0,0
masked,fpq_168,fpq,g_2de0355108a13af1,4,0.0014100570391709331,0.0,0,1
masked,fpq_175,fpq,g_614ac7f0c4db59da,4,0.0006584045273535619,0.0,0,1
masked,fpq_180,fpq,g_27cdcf98645f7331,4,0.0007078901809614182,0.0,0,1
masked,fpq_189,fpq,g_d8f0374a6b381463,4,-0.000515427232546696,0.0,0,0
masked,fpq_190,fpq,g_d8f0374a6b381463,4,-0.0001919800941669013,0.0,0,0
masked,fpq_194,fpq,g_f1487773f21856e6,4,0.0009624148502513519,0.0,0,1
masked,fpq_195,fpq,g_f1487773f21856e6,4,-0.0007384316720811289,0.0,0,0
masked,fpq_200,fpq,g_81e00db328a19a38,4,0.000708376358800999,0.0,0,1
masked,fpq_201,fpq,g_81e00db328a19a38,4,0.000915525424533643,0.0,0,1
masked,fpq_22,fpq,g_158a89f5efc1c650,4,0.0002858819094001593,0.0,0,1
masked,fpq_224,fpq,g_5d198dc87f6265c9,4,0.0012593787109014924,0.0,0,1
masked,fpq_23,fpq,g_e9ef70af37257443,4,0.001906371958775317,0.0,0,1
masked,fpq_236,fpq,g_c18b37c73a9e6d5f,4,0.00045464214968804397,0.0,0,1
masked,fpq_237,fpq,g_c18b37c73a9e6d5f,4,6.872612279097516e-05,0.0,0,1
masked,fpq_238,fpq,g_c18b37c73a9e6d5f,4,0.0016286920701100685,0.0,0,1
masked,fpq_244,fpq,g_d180357230a9e381,4,0.000996553606848674,0.0,0,1
masked,fpq_248,fpq,g_8c556995ab534f4a,4,-0.0005728847975042728,0.0,0,0
masked,fpq_249,fpq,g_8c556995ab534f4a,4,0.0011164851366107231,0.0,0,1
masked,fpq_262,fpq,g_5c82a064d84d0134,4,0.0007336496293962515,0.0,0,1
masked,fpq_263,fpq,g_056696697b597850,4,0.000801921589255474,0.0,0,1
masked,fpq_264,fpq,g_056696697b597850,4,-0.0003970957459945093,0.0,0,0
masked,fpq_267,fpq,g_f7c82ade31e0e73d,4,-0.0003497439780572268,0.0,0,0
masked,fpq_288,fpq,g_aa9899578ba69e6c,4,-0.0012184985128946097,0.0,0,0
masked,fpq_306,fpq,g_468608d58bc90e84,4,0.00045373695273779463,0.0,0,1
masked,fpq_307,fpq,g_468608d58bc90e84,4,-0.0008757291094945606,0.0,0,0
masked,fpq_314,fpq,g_84efe198abe92564,4,-0.0004535672918434767,0.0,0,0
masked,fpq_315,fpq,g_84efe198abe92564,4,-0.0005093268942127534,0.0,0,0
masked,fpq_316,fpq,g_84efe198abe92564,4,-0.0005042071401986335,0.0,0,0
masked,fpq_317,fpq,g_84efe198abe92564,4,0.0005627441659334705,0.0,0,1
masked,fpq_336,fpq,g_8a534c8ebcc2d2de,4,0.0016528858203038988,0.0,0,1
masked,fpq_342,fpq,g_2a323114ccaebfc6,4,0.0012212238335855292,0.0,0,1
masked,fpq_357,fpq,g_1e47b984d6fb115d,4,-0.001295057930838366,0.0,0,0
masked,fpq_358,fpq,g_1e47b984d6fb115d,4,-0.0004971165486889187,0.0,0,0
masked,fpq_368,fpq,g_47e3c8f03cbeb7a8,4,6.206786753922087e-05,0.0,0,1
masked,fpq_376,fpq,g_02b9908384cf1d51,4,-0.0016305058576955838,0.0,0,0
masked,fpq_390,fpq,g_bab6e139ab1f2ceb,4,-0.0009460688197088733,0.0,0,0
masked,fpq_391,fpq,g_bab6e139ab1f2ceb,4,0.0008394371259217606,0.0,0,1
masked,fpq_398,fpq,g_2e0b59ed904136fb,4,-7.334436305155619e-05,0.0,0,0
masked,fpq_399,fpq,g_2e0b59ed904136fb,4,0.000927175447096027,0.0,0,1
masked,fpq_4,fpq,g_b9bdc5e4663e46a5,4,0.0013828567745868717,0.0,0,1
masked,fpq_42,fpq,g_f58144eff3c55e35,4,0.0014464318286310906,0.0,0,1
masked,fpq_420,fpq,g_3eb2b681bc43fcd9,4,0.001291254171134723,0.0,0,1
masked,fpq_445,fpq,g_f5ee03e40ada5830,4,0.0012816223741267505,0.0,0,1
masked,fpq_446,fpq,g_f5ee03e40ada5830,4,-2.0289367401248905e-05,0.0,0,0
masked,fpq_462,fpq,g_14c8ce6d8aacd7ad,4,-0.0004504195171144221,0.0,0,0
masked,fpq_467,fpq,g_28b02aa97926c98b,4,-0.0011656426291236557,0.0,0,0
masked,fpq_472,fpq,g_6091608a8d96ab67,4,-0.0003013284240322711,0.0,0,0
masked,fpq_485,fpq,g_104997b2f8dc665e,4,-0.0003178938086561781,0.0,0,0
masked,fpq_487,fpq,g_fac45a3979a2caba,4,-3.342126421185861e-05,0.0,0,0
masked,fpq_488,fpq,g_fac45a3979a2caba,4,-0.00173577387124166,0.0,0,0
masked,fpq_5,fpq,g_b9bdc5e4663e46a5,4,0.00026843023795845074,0.0,0,1
masked,fpq_524,fpq,g_97d6b514ff75f8c8,4,0.0018713900345466512,0.0,0,1
masked,fpq_525,fpq,g_97d6b514ff75f8c8,4,0.0010785095935539864,0.0,0,1
masked,fpq_549,fpq,g_53ae043726b29c83,4,-0.0013018604735048353,0.0,0,0
masked,fpq_574,fpq,g_465379ee781c7767,4,-0.0017348836904003233,0.0,0,0
masked,fpq_603,fpq,g_2db4d541c3c288f5,4,-0.0008342452495273172,0.0,0,0
masked,fpq_606,fpq,g_c2e71cfd4489ceda,4,0.0010271725818324627,0.0,0,1
masked,fpq_613,fpq,g_a107636a7eec2e99,4,-0.00015897184058749625,0.0,0,0
masked,fpq_614,fpq,g_a107636a7eec2e99,4,0.00027514423882756076,0.0,0,1
masked,fpq_615,fpq,g_a107636a7eec2e99,4,-0.0006476766668852794,0.0,0,0
masked,fpq_616,fpq,g_a107636a7eec2e99,4,0.0026881223631708582,0.0,0,1
masked,fpq_621,fpq,g_eb8f6804d1c637b6,4,0.0017792645145134575,0.0,0,1
masked,fpq_622,fpq,g_eb8f6804d1c637b6,4,-0.0003261347381062277,0.0,0,0
masked,fpq_623,fpq,g_eb8f6804d1c637b6,4,0.0004534400776708765,0.0,0,1
masked,fpq_634,fpq,g_3501d3281d06658b,4,3.7730660937310666e-05,0.0,0,1
masked,fpq_644,fpq,g_8dde43bf29e73433,4,-0.001540735477234395,0.0,0,0
masked,fpq_645,fpq,g_c8b946a990d498cb,4,0.00044386209585341174,0.0,0,1
masked,fpq_646,fpq,g_c8b946a990d498cb,4,0.00048660921612518485,0.0,0,1
masked,fpq_647,fpq,g_c8b946a990d498cb,4,-0.0008238546675061829,0.0,0,0
masked,fpq_649,fpq,g_89e6313cbb50c271,4,-0.0007220145747164342,0.0,0,0
masked,fpq_650,fpq,g_89e6313cbb50c271,4,-0.0015738782253754456,0.0,0,0
masked,fpq_662,fpq,g_5cc24a9ca907104f,4,0.0009293466103776219,0.0,0,1
masked,fpq_663,fpq,g_5cc24a9ca907104f,4,8.30943960347056e-06,0.0,0,1
masked,fpq_669,fpq,g_acc7ea77b7fbcaaa,4,-0.0012755384171146932,0.0,0,0
masked,fpq_675,fpq,g_d213d38533744fa8,4,-0.0017078097723802485,0.0,0,0
masked,fpq_68,fpq,g_6f53b0356755aa72,4,-0.00015985874786639178,0.0,0,0
masked,fpq_69,fpq,g_623be088511381ce,4,0.0008062359437774878,0.0,0,1
masked,fpq_694,fpq,g_10ab7b8526f7b2bc,4,0.0003837034142550838,0.0,0,1
masked,fpq_695,fpq,g_10ab7b8526f7b2bc,4,0.0007953341730719539,0.0,0,1
masked,fpq_696,fpq,g_10ab7b8526f7b2bc,4,0.002220274872179453,0.0,0,1
masked,fpq_713,fpq,g_934919d7f1afbc27,4,-9.084404947975848e-05,0.0,0,0
masked,fpq_72,fpq,g_d51f767991e614c8,4,0.001371223084303735,0.0,0,1
masked,fpq_729,fpq,g_968e7c60f5d28f55,4,0.0007847837671989431,0.0,0,1
masked,fpq_739,fpq,g_0157d379f2d95a20,4,-0.0011352952543083172,0.0,0,0
masked,fpq_76,fpq,g_b9bdc5e4663e46a5,4,-0.0008346261049802413,0.0,0,0
masked,fpq_763,fpq,g_bbc61a39746e49fc,4,-0.00029137157697524223,0.0,0,0
masked,fpq_764,fpq,g_bbc61a39746e49fc,4,-0.0002792408513226756,0.0,0,0
masked,fpq_77,fpq,g_b9bdc5e4663e46a5,4,0.0009204235985003856,0.0,0,1
masked,fpq_778,fpq,g_154cd22f42fd549b,4,0.0009634984822322122,0.0,0,1
masked,fpq_78,fpq,g_b9bdc5e4663e46a5,4,-0.001032617631242046,0.0,0,0
masked,fpq_804,fpq,g_89b700dccbd81fab,4,0.0003059642750598184,0.0,0,1
masked,fpq_813,fpq,g_0f9e2fb7a93c5c61,4,0.001394851964006081,0.0,0,1
masked,fpq_814,fpq,g_0f9e2fb7a93c5c61,4,-0.0004679866891682989,0.0,0,0
masked,fpq_824,fpq,g_dec60e6529614579,4,-0.001051372761615322,0.0,0,0
masked,fpq_833,fpq,g_669f7412c9f3f19b,4,-0.00019863339757012453,0.0,0,0
masked,fpq_834,fpq,g_669f7412c9f3f19b,4,0.0013896144145301103,0.0,0,1
masked,fpq_861,fpq,g_f9e1c7fe82335874,4,-0.00014239843850993774,0.0,0,0
masked,fpq_862,fpq,g_c29ea773317be5eb,4,-0.0004670925950223375,0.0,0,0
masked,fpq_865,fpq,g_b9dbaf70b8b06d4b,4,0.0002815158597449987,0.0,0,1
masked,fpq_870,fpq,g_cc9afb0fc748923e,4,0.0006634825038657854,0.0,0,1
masked,fpq_871,fpq,g_cc9afb0fc748923e,4,0.0011390707624948397,0.0,0,1
masked,fpq_872,fpq,g_cc9afb0fc748923e,4,0.0007681928012830503,0.0,0,1
masked,nfp_1002,nfp,g_846c9d57d2496fe2,4,0.0005347195114388855,0.0,0,1
masked,nfp_1003,nfp,g_d511cbc4501333dc,4,-0.0006623818876317017,0.0,0,0
masked,nfp_1009,nfp,g_049d816d1248bf38,4,-0.0002860046472779867,0.0,0,0
masked,nfp_1012,nfp,g_60a7d99c918bda2a,4,-0.000459485626203791,0.0,0,0
masked,nfp_1024,nfp,g_2acb1d96825bc240,4,0.0015895632216946943,0.0,0,1
masked,nfp_1034,nfp,g_db7945e98518ed4c,4,0.00020493907129350009,0.0,0,1
masked,nfp_1036,nfp,g_09dead9591063a2b,4,-0.000947322641356307,0.0,0,0
masked,nfp_1040,nfp,g_3cc46a35063d98d8,4,0.0008680159243065998,0.0,0,1
masked,nfp_1045,nfp,g_6999d719e7f404f9,4,-0.00021602069602959673,0.0,0,0
masked,nfp_1046,nfp,g_2cb3ada3e6d7ab34,4,-0.0004520459450555953,0.0,0,0
masked,nfp_1047,nfp,g_ea8b0e7382fc2ca4,4,-0.00018945255947496863,0.0,0,0
masked,nfp_1050,nfp,g_0274515d395819f7,4,0.00117550819170636,0.0,0,1
masked,nfp_1055,nfp,g_85b63d80433b4780,4,-0.0007849594420072121,0.0,0,0
masked,nfp_1059,nfp,g_f409d19c9daf239d,4,-0.000795189090889303,0.0,0,0
masked,nfp_1061,nfp,g_73e75fd31cb22d00,4,0.00024275841500680326,0.0,0,1
masked,nfp_1062,nfp,g_ea335c6cbe720637,4,0.001500903103907905,0.0,0,1
masked,nfp_1065,nfp,g_0de106ae331b0bd0,4,-0.0006636723138803285,0.0,0,0
masked,nfp_1067,nfp,g_0a1f2f733e8d5f67,4,0.0005878257837676265,0.0,0,1
masked,nfp_1068,nfp,g_ccb6d08a1a1c39d0,4,0.0009304995923818116,0.0,0,1
masked,nfp_1072,nfp,g_d96f348ae6ac86dc,4,-0.0011581223611190229,0.0,0,0
masked,nfp_1086,nfp,g_54419292364e7e16,4,-0.0010804555883048286,0.0,0,0
masked,nfp_1097,nfp,g_a04b51042e579fcb,4,-0.0009158202738371859,0.0,0,0
masked,nfp_1100,nfp,g_e5c94b0361279024,4,-0.0014237872405070033,0.0,0,0
masked,nfp_1104,nfp,g_88ada7b4e9558cff,4,-0.0012410828041080676,0.0,0,0
masked,nfp_1106,nfp,g_d1263135930dd9d8,4,-0.0012721265815293136,0.0,0,0
masked,nfp_1110,nfp,g_d5b84d54263328d5,4,-0.000822585129645139,0.0,0,0
masked,nfp_1111,nfp,g_5480d248f19133f5,4,-0.0007234078817490901,0.0,0,0
masked,nfp_1126,nfp,g_957401aca986fdbb,4,-0.00021733477478191095,0.0,0,0
masked,nfp_1135,nfp,g_2aebf16024eaf22c,4,-0.001620044067734275,0.0,0,0
masked,nfp_1143,nfp,g_2583f3f881a97214,4,-0.001050339815987021,0.0,0,0
hidden,fpq_102,fpq,g_b90ce2335181429d,4,3.0841269493103027,0.0,0,1
hidden,fpq_109,fpq,g_301c7d61ec58c026,4,2.300551176071167,0.0,0,1
hidden,fpq_122,fpq,g_8959d577de788314,4,1.8100628852844238,0.0,0,1
hidden,fpq_123,fpq,g_8959d577de788314,4,2.1501455307006836,0.0,0,1
hidden,fpq_127,fpq,g_42420d5cc72330bd,4,2.9442789554595947,0.0,0,1
hidden,fpq_13,fpq,g_33ec048c88198b1f,4,2.1716253757476807,0.0,0,1
hidden,fpq_131,fpq,g_bb3764790e6c2dc6,4,0.9500529170036316,0.0,0,1
hidden,fpq_133,fpq,g_bb3764790e6c2dc6,4,-0.02940601110458374,0.0,0,0
hidden,fpq_134,fpq,g_bb3764790e6c2dc6,4,1.2521857023239136,0.0,0,1
hidden,fpq_135,fpq,g_bb3764790e6c2dc6,4,2.681147813796997,0.0,0,1
hidden,fpq_137,fpq,g_b12e6db2bc0d7d79,4,0.37900498509407043,0.0,0,1
hidden,fpq_14,fpq,g_33ec048c88198b1f,4,2.4934213161468506,0.0,0,1
hidden,fpq_152,fpq,g_b825b5f2564f6566,4,1.0277376174926758,0.0,0,1
hidden,fpq_153,fpq,g_b825b5f2564f6566,4,-0.5283656716346741,0.0,0,0
hidden,fpq_168,fpq,g_2de0355108a13af1,4,2.2878611087799072,0.0,0,1
hidden,fpq_175,fpq,g_614ac7f0c4db59da,4,0.02209949493408203,0.0,0,1
hidden,fpq_180,fpq,g_27cdcf98645f7331,4,-0.5539852976799011,0.0,0,0
hidden,fpq_189,fpq,g_d8f0374a6b381463,4,1.672098994255066,0.0,0,1
hidden,fpq_190,fpq,g_d8f0374a6b381463,4,1.7841835021972656,0.0,0,1
hidden,fpq_194,fpq,g_f1487773f21856e6,4,2.4191651344299316,0.0,0,1
hidden,fpq_195,fpq,g_f1487773f21856e6,4,2.352985143661499,0.0,0,1
hidden,fpq_200,fpq,g_81e00db328a19a38,4,-0.12246543169021606,0.0,0,0
hidden,fpq_201,fpq,g_81e00db328a19a38,4,1.402735710144043,0.0,0,1
hidden,fpq_22,fpq,g_158a89f5efc1c650,4,2.9497082233428955,0.0,0,1
hidden,fpq_224,fpq,g_5d198dc87f6265c9,4,0.833613395690918,0.0,0,1
hidden,fpq_23,fpq,g_e9ef70af37257443,4,1.1431398391723633,0.0,0,1
hidden,fpq_236,fpq,g_c18b37c73a9e6d5f,4,-0.300814688205719,0.0,0,0
hidden,fpq_237,fpq,g_c18b37c73a9e6d5f,4,-0.6921706795692444,0.0,0,0
hidden,fpq_238,fpq,g_c18b37c73a9e6d5f,4,-0.07744067907333374,0.0,0,0
hidden,fpq_244,fpq,g_d180357230a9e381,4,0.7482854723930359,0.0,0,1
hidden,fpq_248,fpq,g_8c556995ab534f4a,4,0.02099698781967163,0.0,0,1
hidden,fpq_249,fpq,g_8c556995ab534f4a,4,2.541031837463379,0.0,0,1
hidden,fpq_262,fpq,g_5c82a064d84d0134,4,2.026467800140381,0.0,0,1
hidden,fpq_263,fpq,g_056696697b597850,4,0.06239968538284302,0.0,0,1
hidden,fpq_264,fpq,g_056696697b597850,4,-1.1064343452453613,0.0,0,0
hidden,fpq_267,fpq,g_f7c82ade31e0e73d,4,-0.6403654217720032,0.0,0,0
hidden,fpq_288,fpq,g_aa9899578ba69e6c,4,-1.7051382064819336,0.0,0,0
hidden,fpq_306,fpq,g_468608d58bc90e84,4,0.5164986848831177,0.0,0,1
hidden,fpq_307,fpq,g_468608d58bc90e84,4,-0.1892375349998474,0.0,0,0
hidden,fpq_314,fpq,g_84efe198abe92564,4,1.2808418273925781,0.0,0,1
hidden,fpq_315,fpq,g_84efe198abe92564,4,-0.4540167450904846,0.0,0,0
hidden,fpq_316,fpq,g_84efe198abe92564,4,-1.0720181465148926,0.0,0,0
hidden,fpq_317,fpq,g_84efe198abe92564,4,1.4839574098587036,0.0,0,1
hidden,fpq_336,fpq,g_8a534c8ebcc2d2de,4,-0.00876384973526001,0.0,0,0
hidden,fpq_342,fpq,g_2a323114ccaebfc6,4,-0.0029611587524414062,0.0,0,0
hidden,fpq_357,fpq,g_1e47b984d6fb115d,4,-0.6605628132820129,0.0,0,0
hidden,fpq_358,fpq,g_1e47b984d6fb115d,4,-1.1059165000915527,0.0,0,0
hidden,fpq_368,fpq,g_47e3c8f03cbeb7a8,4,-1.2026264667510986,0.0,0,0
hidden,fpq_376,fpq,g_02b9908384cf1d51,4,-1.0480353832244873,0.0,0,0
hidden,fpq_390,fpq,g_bab6e139ab1f2ceb,4,0.02758866548538208,0.0,0,1
hidden,fpq_391,fpq,g_bab6e139ab1f2ceb,4,-0.3028126358985901,0.0,0,0
hidden,fpq_398,fpq,g_2e0b59ed904136fb,4,1.2542123794555664,0.0,0,1
hidden,fpq_399,fpq,g_2e0b59ed904136fb,4,0.8841619491577148,0.0,0,1
hidden,fpq_4,fpq,g_b9bdc5e4663e46a5,4,2.188687324523926,0.0,0,1
hidden,fpq_42,fpq,g_f58144eff3c55e35,4,1.3009963035583496,0.0,0,1
hidden,fpq_420,fpq,g_3eb2b681bc43fcd9,4,1.3730392456054688,0.0,0,1
hidden,fpq_445,fpq,g_f5ee03e40ada5830,4,2.311145782470703,0.0,0,1
hidden,fpq_446,fpq,g_f5ee03e40ada5830,4,2.3830206394195557,0.0,0,1
hidden,fpq_462,fpq,g_14c8ce6d8aacd7ad,4,2.790342092514038,0.0,0,1
hidden,fpq_467,fpq,g_28b02aa97926c98b,4,-1.6165995597839355,0.0,0,0
hidden,fpq_472,fpq,g_6091608a8d96ab67,4,1.6260075569152832,0.0,0,1
hidden,fpq_485,fpq,g_104997b2f8dc665e,4,0.6915961503982544,0.0,0,1
hidden,fpq_487,fpq,g_fac45a3979a2caba,4,2.840625762939453,0.0,0,1
hidden,fpq_488,fpq,g_fac45a3979a2caba,4,-1.4925155639648438,0.0,0,0
hidden,fpq_5,fpq,g_b9bdc5e4663e46a5,4,2.3949365615844727,0.0,0,1
hidden,fpq_524,fpq,g_97d6b514ff75f8c8,4,1.6603784561157227,0.0,0,1
hidden,fpq_525,fpq,g_97d6b514ff75f8c8,4,0.4825485348701477,0.0,0,1
hidden,fpq_549,fpq,g_53ae043726b29c83,4,-0.8894312977790833,0.0,0,0
hidden,fpq_574,fpq,g_465379ee781c7767,4,-1.0625226497650146,0.0,0,0
hidden,fpq_603,fpq,g_2db4d541c3c288f5,4,1.6341981887817383,0.0,0,1
hidden,fpq_606,fpq,g_c2e71cfd4489ceda,4,1.5164539813995361,0.0,0,1
hidden,fpq_613,fpq,g_a107636a7eec2e99,4,1.4346730709075928,0.0,0,1
hidden,fpq_614,fpq,g_a107636a7eec2e99,4,1.9356584548950195,0.0,0,1
hidden,fpq_615,fpq,g_a107636a7eec2e99,4,-1.172663688659668,0.0,0,0
hidden,fpq_616,fpq,g_a107636a7eec2e99,4,2.2441062927246094,0.0,0,1
hidden,fpq_621,fpq,g_eb8f6804d1c637b6,4,2.6770401000976562,0.0,0,1
hidden,fpq_622,fpq,g_eb8f6804d1c637b6,4,-1.4391975402832031,0.0,0,0
hidden,fpq_623,fpq,g_eb8f6804d1c637b6,4,0.3500198721885681,0.0,0,1
hidden,fpq_634,fpq,g_3501d3281d06658b,4,1.2011408805847168,0.0,0,1
hidden,fpq_644,fpq,g_8dde43bf29e73433,4,-2.52054500579834,0.0,0,0
hidden,fpq_645,fpq,g_c8b946a990d498cb,4,0.5166264772415161,0.0,0,1
hidden,fpq_646,fpq,g_c8b946a990d498cb,4,-0.4803689122200012,0.0,0,0
hidden,fpq_647,fpq,g_c8b946a990d498cb,4,2.283489465713501,0.0,0,1
hidden,fpq_649,fpq,g_89e6313cbb50c271,4,-1.3220038414001465,0.0,0,0
hidden,fpq_650,fpq,g_89e6313cbb50c271,4,-0.7418401837348938,0.0,0,0
hidden,fpq_662,fpq,g_5cc24a9ca907104f,4,3.640944480895996,0.0,0,1
hidden,fpq_663,fpq,g_5cc24a9ca907104f,4,0.991331160068512,0.0,0,1
hidden,fpq_669,fpq,g_acc7ea77b7fbcaaa,4,-0.8151195645332336,0.0,0,0
hidden,fpq_675,fpq,g_d213d38533744fa8,4,1.8309507369995117,0.0,0,1
hidden,fpq_68,fpq,g_6f53b0356755aa72,4,2.5682404041290283,0.0,0,1
hidden,fpq_69,fpq,g_623be088511381ce,4,1.3349323272705078,0.0,0,1
hidden,fpq_694,fpq,g_10ab7b8526f7b2bc,4,-0.09207731485366821,0.0,0,0
hidden,fpq_695,fpq,g_10ab7b8526f7b2bc,4,1.4393749237060547,0.0,0,1
hidden,fpq_696,fpq,g_10ab7b8526f7b2bc,4,1.1718595027923584,0.0,0,1
hidden,fpq_713,fpq,g_934919d7f1afbc27,4,0.17132043838500977,0.0,0,1
hidden,fpq_72,fpq,g_d51f767991e614c8,4,2.245933771133423,0.0,0,1
hidden,fpq_729,fpq,g_968e7c60f5d28f55,4,1.5573043823242188,0.0,0,1
hidden,fpq_739,fpq,g_0157d379f2d95a20,4,-0.051138460636138916,0.0,0,0
hidden,fpq_76,fpq,g_b9bdc5e4663e46a5,4,1.3834679126739502,0.0,0,1
hidden,fpq_763,fpq,g_bbc61a39746e49fc,4,2.4635071754455566,0.0,0,1
hidden,fpq_764,fpq,g_bbc61a39746e49fc,4,1.248810052871704,0.0,0,1
hidden,fpq_77,fpq,g_b9bdc5e4663e46a5,4,1.1728695631027222,0.0,0,1
hidden,fpq_778,fpq,g_154cd22f42fd549b,4,0.514279305934906,0.0,0,1
hidden,fpq_78,fpq,g_b9bdc5e4663e46a5,4,0.5184245109558105,0.0,0,1
hidden,fpq_804,fpq,g_89b700dccbd81fab,4,-0.10658329725265503,0.0,0,0
hidden,fpq_813,fpq,g_0f9e2fb7a93c5c61,4,0.1815149188041687,0.0,0,1
hidden,fpq_814,fpq,g_0f9e2fb7a93c5c61,4,-0.7735105156898499,0.0,0,0
hidden,fpq_824,fpq,g_dec60e6529614579,4,-0.6628157496452332,0.0,0,0
hidden,fpq_833,fpq,g_669f7412c9f3f19b,4,1.535937786102295,0.0,0,1
hidden,fpq_834,fpq,g_669f7412c9f3f19b,4,1.7403466701507568,0.0,0,1
hidden,fpq_861,fpq,g_f9e1c7fe82335874,4,-1.0448975563049316,0.0,0,0
hidden,fpq_862,fpq,g_c29ea773317be5eb,4,-1.0317471027374268,0.0,0,0
hidden,fpq_865,fpq,g_b9dbaf70b8b06d4b,4,2.8697943687438965,0.0,0,1
