method,id,set,group_id,partition,false_score,gate_on,premise_count,record_sha256
verify_annotated,fpq_600,fpq,g_f2ba2f1437dbc4b1,test,0.1,0,1,a3d95344135528ae7836279be07fa2c77dbc3dad746a8f7c927c0ba7137c40e9
verify_annotated,fpq_601,fpq,g_f2ba2f1437dbc4b1,test,0.15,0,1,4a4d08f19dc2632c3b7d987d3f7d7913a40e0c74d7ef6a55f007df3582ae9aac
verify_annotated,fpq_603,fpq,g_2db4d541c3c288f5,fit,0.99,1,1,401dcedccc1116d3d2aaad02f5608558e5eeec63d87a9b4f72ce19e6eb630c3f
verify_annotated,fpq_604,fpq,g_9a80d4288fb4a494,test,0.98,1,1,1964277e2b1f5355399a4e9d7ed10dc43549067ea1c78392e5effcecee5b8ef2
verify_annotated,fpq_606,fpq,g_c2e71cfd4489ceda,fit,0.99,1,1,0e146b05d9c028175c77ac30aaf1753088a97f8ed0486b7ec47914c83994383d
verify_annotated,fpq_607,fpq,g_1aae9e8d45a350d0,dev,0.98,1,1,371fcfa189ca56e1130e69db6a17003835f4606a717063bb534229ba165efb25
verify_annotated,fpq_608,fpq,g_ffe598021a0591dd,fit,0.95,1,1,94fa5439073f734446d7600db65fa45af42596efd772b312dc60a905dc739941
verify_annotated,fpq_609,fpq,g_ffe598021a0591dd,fit,0.85,1,1,ce82bf16ceadf7ed79bb1ca1fdfddf5574d70a14bc828af80127ebf555ce6c7e
verify_annotated,fpq_61,fpq,g_5259300d91a12b52,fit,0.99,1,1,ed5dbcde4249e773e9fa788f9ab426f329b3dfc5de6a0191dc84813eb2849617
verify_annotated,fpq_610,fpq,g_ffe598021a0591dd,fit,0.9,1,1,ed743d7a1752549ce1a8d73c609ab0a6995e961edc923b144b25d51d7714d475
verify_annotated,fpq_611,fpq,g_56fcfb23779cd978,test,0.999,1,1,6d407b9d269849d3f2ac943f14eda3aae3bf0f0bd54a6772647103832cd2e959
verify_annotated,fpq_612,fpq,g_622de1e6e0c049fd,fit,0.9,1,1,d977235abe79ea2278cb3b236fd807ee0781dd759578468dde466261ef19dc33
verify_annotated,fpq_613,fpq,g_a107636a7eec2e99,fit,0.99,1,1,ccac780274b21a64e2b09e311d59157506e282e3a0189146a58049e6f3ee260f
verify_annotated,fpq_614,fpq,g_a107636a7eec2e99,fit,0.99,1,1,1cae033b7212b6c05b93a6d7f443050942442773524bb89bab2ff1352aa002c8
verify_annotated,fpq_615,fpq,g_a107636a7eec2e99,fit,0.99,1,1,5d2a15548015267e7f7ff66705f7e9029eb8f46b5eb9ce1a5699631ff47b1de0
verify_annotated,fpq_616,fpq,g_a107636a7eec2e99,fit,0.99,1,1,028ee54c241704c4f9fe9ee19a6df0f0ffe4b341f891cd0d3325fbb84eece2e0
verify_annotated,fpq_617,fpq,g_f5ad3ce90fb8e435,fit,0.99,1,1,34f2497b619fa7d5607235055da75d5be8f1dd8e373dc7e148eefac7d8373c4a
verify_annotated,fpq_618,fpq,g_f5ad3ce90fb8e435,fit,0.99,1,1,a20d78671368b5b9645ee8755357ea1b14b7982774b3f8a654f6f095fe3ae9a5
verify_annotated,fpq_619,fpq,g_1c5665ef5c01f1d7,dev,0.99,1,1,fa6c5e32b38907e4e7887333e22373c8033db56741fdaf8272473814cd7e06d7
verify_annotated,fpq_62,fpq,g_7c76fd39492792e5,test,0.99,1,1,81229eba4577494c584469d442b31e335f3b67eb16391689059bab862a98b0c3
verify_annotated,fpq_620,fpq,g_1c5665ef5c01f1d7,dev,0.99,1,1,2e04f5ffa65747dd6c5531b639c75f2ae5ebf32ccd6ec368eb41d4857a635a5c
verify_annotated,fpq_621,fpq,g_eb8f6804d1c637b6,fit,0.99,1,1,76f60afa323595f8cd832a0c87f53c82f69450340efeaa503cf051fdb29d0ff5
verify_annotated,fpq_622,fpq,g_eb8f6804d1c637b6,fit,0.99,1,1,3c2c4ed2ad09d134aa293edd97322b912794ef3d838680da90051319e2bf534d
verify_annotated,fpq_623,fpq,g_eb8f6804d1c637b6,fit,0.98,1,1,f7a5a25955f9647d511b22901d7555788d8b14de14db36acd0dc328f0720d7b2
verify_annotated,fpq_624,fpq,g_50755827d69bcd14,fit,0.99,1,1,56e3fe3838caf01420f161628fc97d06e445fb2605d330f6e232ca9a1bac5018
verify_annotated,fpq_625,fpq,g_48daddc9a2091b80,test,0.98,1,1,cd2ce8488c17beee35a6372ef92d9a156879ec89a54cb66e234f9b597b9798d3
verify_annotated,fpq_626,fpq,g_cbd8e06081de3089,test,0.98,1,1,d87f3f4906b650d2f83d3dc952f42329c2b3edfb77d62216c145189a39d83c38
verify_annotated,fpq_628,fpq,g_f3aa8a75a159950c,dev,0.98,1,1,45c660837c9253a5389724304558e3833a7c1a18677fe30d0b30da44c4e0c56a
verify_annotated,fpq_629,fpq,g_f3aa8a75a159950c,dev,0.99,1,1,e4cde1c19dd72d2910a747dcd532bfd67876afac533dcd6b26964ccfc8df1593
verify_annotated,fpq_63,fpq,g_1c2c52fa313ede3f,test,0.99,1,1,de7e397c414dde571fb76de60fceb9ac4544bbb5595d55117fd5c50c007f44f5
verify_annotated,fpq_630,fpq,g_f3aa8a75a159950c,dev,0.99,1,1,f637d1f4e211ba718f4522273ede3e176e42dcf6895700127b0ddc67e0332988
verify_annotated,fpq_631,fpq,g_d42de5a23d21046b,fit,0.99,1,1,1edec8d558f302ab9b8eb5159293587b51926c542c7ee3508ed2bec36ce0f111
verify_annotated,fpq_632,fpq,g_d42de5a23d21046b,fit,0.99,1,1,6276ec5c7dbfaa27a1356ed864c9e84331bde1b7554648cef2ac5b8b2d2f152c
verify_annotated,fpq_633,fpq,g_d42de5a23d21046b,fit,0.99,1,1,bd33568deba34fec503e1cb0f531eb08024d245ff34c6fa1475abfd60bc059bc
verify_annotated,fpq_634,fpq,g_3501d3281d06658b,fit,0.98,1,1,41aa37d2af92eda4342dd5b180cbdfc8cacc2d686200e615b7399f2f9ffbe5d5
verify_annotated,fpq_635,fpq,g_543e733353e62deb,fit,0.99,1,1,8714ae8b90cc9830776e26ebee076d3bdee5815342e1239a3dda5485c38767e5
verify_annotated,fpq_636,fpq,g_cbd8e06081de3089,test,0.95,1,1,3193c9a2308908635b4f10d6a546ae881292f0447d424005358772f9db46a0c6
verify_annotated,fpq_638,fpq,g_cbd8e06081de3089,test,0.98,1,1,fda6ec025dda67df14def9838a28c54e0e9c8fb8b2d0b75a860185c271a6031f
verify_annotated,fpq_639,fpq,g_7a7d282b958f2563,fit,0.95,1,1,e50ad36e3d99910aa30071a0f4496a10a73ab3bfc307e486498a210561990880
verify_annotated,fpq_64,fpq,g_1c2c52fa313ede3f,test,0.99,1,1,57300d789e0520db5cd302f85c6924029b39a7a42b3d792abb47bb44eb0d573c
verify_annotated,fpq_640,fpq,g_7b40dfc7097a1344,test,0.95,1,1,1fec888f15f69c235498b07d1d8fb9d31ed802f15fad83716694552c0ebcdf94
verify_annotated,fpq_641,fpq,g_7b40dfc7097a1344,test,0.98,1,1,6a182338faad2cf06c89895b6415b0ef5ba57798e427229eec52ede161c9036a
verify_annotated,fpq_643,fpq,g_3f3f074567621eab,dev,0.97,1,1,0e042cb560b8b9a8949aa77fca31a862e5d3ac160160efbe9c48d0571dd93eef
verify_annotated,fpq_644,fpq,g_8dde43bf29e73433,fit,0.99,1,1,260e2622cea47a14adfed662ef59d45b2adef8492b6ab66ae151c3a846627bd3
verify_annotated,fpq_645,fpq,g_c8b946a990d498cb,fit,0.99,1,1,a40f848eaee496a5da14854d71e01c4f99db41f0158e10eb56905c40a2dd5fd3
verify_annotated,fpq_646,fpq,g_c8b946a990d498cb,fit,0.99,1,1,0ec322b1f760f7d240e419e9db87e4ff291ea3da5c6e140bcebf23c2046af846
verify_annotated,fpq_647,fpq,g_c8b946a990d498cb,fit,0.99,1,1,b37d39606f9d7eaa6e6abc0efe5fcd4e9886571949e00aad1dcf489c4245d1f3
verify_annotated,fpq_649,fpq,g_89e6313cbb50c271,fit,0.99,1,1,ea0a411677d45cb052e738da3032666176654dacf76b4fe582e52f2d6cba3e10
verify_annotated,fpq_65,fpq,g_73e83bdeacfff794,dev,0.95,1,1,afac59178e6e02ae1ea9728dd98263d31d93a4130bcf997beeaa0058d9b66621
verify_annotated,fpq_650,fpq,g_89e6313cbb50c271,fit,0.99,1,1,6b041ef89a3b2622978b96a732f3b46560136e11ef8da3ae7ce286dac2eabfcc
verify_annotated,fpq_652,fpq,g_a11eb7ec011a3efc,fit,0.98,1,1,b6b8de6828c7f7adf2442398a16fdce290bdc05743c043b547ab088c2eedc4f3
verify_annotated,fpq_653,fpq,g_4acf2752c5f6a27e,test,0.99,1,1,18b300f801afcfbd7cffcc3cd1a1a61575941353926ec66d6505912f43176086
verify_annotated,fpq_654,fpq,g_0b84d27b6c84a4d5,fit,0.99,1,1,7d06bb68ac03ef2e2927bf2b2894beeffdf3fa795828f5d78be5882f5ea21be7
verify_annotated,fpq_655,fpq,g_df5010db83d03311,fit,0.99,1,1,9d7ff0a07d6441d125b15fedbfa07862ff883c50b8f360bd0da3bf8d8a00bd33
verify_annotated,fpq_657,fpq,g_df5010db83d03311,fit,0.99,1,1,21b061cb2aa3ccd539606344d80250e071870f12213d116138ba4098d54d1ba7
verify_annotated,fpq_659,fpq,g_347d09921d3f89c9,fit,0.99,1,1,d6bd25751a85801cd82e6aa4131cbec1b4b0380929e81c3e2989f2ddbe721c6b
verify_annotated,fpq_66,fpq,g_9fd46b63211f28f0,test,0.99,1,1,6d2c95b37f31f3fd62961a581a1eb1d60d32b5f2abbf186c26e4ef09ce97854f
verify_annotated,fpq_661,fpq,g_b361b7e403261e2f,dev,0.99,1,1,04da10041e7dd2f4006652c7481fc65fde883ad0cb686de445cb301946a7b02e
verify_annotated,fpq_662,fpq,g_5cc24a9ca907104f,fit,0.99,1,1,1aaa7b59759ec66869d60e52ba4bfa420c1070ce46a4facc152b7c4b2c179560
verify_annotated,fpq_663,fpq,g_5cc24a9ca907104f,fit,0.99,1,1,a889dbcd104197baf19979b504c5383e1e157119ca6434d818a7ba28bd04305e
verify_annotated,fpq_666,fpq,g_a7f4db6c2258d390,test,0.99,1,1,0895a8c71080b80af44e83d832cb7d52505ef07aaf42572adc87f3199f5db169
verify_annotated,fpq_669,fpq,g_acc7ea77b7fbcaaa,fit,1.0,1,1,491db3be7dcc5535524430792422efc564eec805867dbe9a3aabffa5a13dfb07
verify_annotated,fpq_67,fpq,g_9fd46b63211f28f0,test,0.99,1,1,f6d64d92e27839ca18c0d95ae3fcd707bbf53de60364dde42059beaaef90142d
verify_annotated,fpq_671,fpq,g_6745c8f45534b8ce,dev,0.99,1,1,03ee9ac6d4cd47c92b424782a1b99b138ffbed054885a0093930ab7f79d10628
verify_annotated,fpq_675,fpq,g_d213d38533744fa8,fit,0.98,1,1,10deab7ebcb67eab8b14f018a96dedde7c3afc8434225065795b98a9f94f1374
verify_annotated,fpq_676,fpq,g_24b2a452f573fbc0,fit,0.99,1,1,d6ed688e4a32a9d29bbd10f7e43af43112eb8a6f6456a786ac145b16ef3acd6c
verify_annotated,fpq_677,fpq,g_24b2a452f573fbc0,fit,0.99,1,1,156d507fedcb424991a1a2c2014e67bda4903ce78d40a04985e56ea650e80dcc
verify_annotated,fpq_678,fpq,g_84ecf92350142eb6,fit,0.99,1,1,5208e4154554be5bb0a5a1557bf9efcd6be646c419d9e84046339506c157469c
verify_annotated,fpq_68,fpq,g_6f53b0356755aa72,fit,0.99,1,1,abea013ad6c0fc9a79e163d3c3f24e088fa031d2aea98263615a72f7c7f8ecd7
verify_annotated,fpq_682,fpq,g_97ec18577a7cface,dev,0.98,1,1,2e7e3b8abe2b1ae677cb405c524e132836e17e29383568be59591c4a2169c1de
verify_annotated,fpq_685,fpq,g_17e434e1e324de3d,test,0.99,1,1,f310e7abf409c2500bfdc7e4c80504520d22254427d71f24822c7b5b25fd53c4
verify_annotated,fpq_687,fpq,g_ce8c27d75c213f16,fit,0.98,1,1,2243c59b5cd86382b3cbd6ca50a9935b4852c6404da84edb2a47d0279f75f010
verify_annotated,fpq_689,fpq,g_ce8c27d75c213f16,fit,0.98,1,1,3ca16e1637ab28d9e8029668626dd76484f13de12872a18c40f91a6beadb9057
verify_annotated,fpq_69,fpq,g_623be088511381ce,fit,0.98,1,1,e52362022bfb9277bda6b2259672e88c9e0f89318014ed031d5e9eb656af2a36
verify_annotated,fpq_690,fpq,g_2403a6b529c02e5a,fit,0.98,1,1,5e7927348c1672be18085536ba30dba0b3d9b06cb99076abeb555a3752fe4582
verify_annotated,fpq_691,fpq,g_2403a6b529c02e5a,fit,0.99,1,1,bb74325d2a4c5fbf81291fff3baa07f25fa5c244ac1de353fa12b7efd6970aaa
verify_annotated,fpq_692,fpq,g_f297dcc30d3f8e37,test,0.35,0,1,f7584d4d7ab4b55ca4c8641735d1002ca86869dbb9d5cba521bc1798e9f46a96
verify_annotated,fpq_694,fpq,g_10ab7b8526f7b2bc,fit,0.98,1,1,c4d0d54df5b393ad6268190e8c09a5c0a86f09e94b0098158a561dc220d7bc7e
verify_annotated,fpq_695,fpq,g_10ab7b8526f7b2bc,fit,0.98,1,1,93afa43679951038a8094dc97f221d6a4325e8adf7eba6429a375cbf075443cf
verify_annotated,fpq_696,fpq,g_10ab7b8526f7b2bc,fit,0.95,1,1,01ccc3d3d5b9c0a2bd2a67a4e287af5722ed0038f4213a64e2b995d51f49efcd
verify_annotated,fpq_697,fpq,g_9f0da153b94bf67a,dev,0.99,1,1,ee8d0aab077dd4496c08950bf72d36afa8cd1587df3d65189fcf7b1b3edd6295
verify_annotated,fpq_699,fpq,g_dd0725db080da088,fit,0.98,1,1,939f7b4c29c4d297f8ccf22b0b68ea48a6a0811e9962919dc890747ec344b1de
verify_annotated,fpq_7,fpq,g_9d488808e645e145,fit,0.99,1,1,11da1833390531e56dae8e5f859748bc4847efa7ae8679261ea2fafdb6917595
verify_annotated,fpq_70,fpq,g_879787cb22d42c3c,dev,0.99,1,1,3c46c1b46d4cdee7348ba5860b9876922f201f4bd959417cefc4d92670fa9a91
verify_annotated,fpq_702,fpq,g_c8f5a0ba89c3ac26,fit,0.98,1,1,fb91a09dad74762a610ea21d208161482afe22af9022036a8ef9405d2faad59e
verify_annotated,fpq_703,fpq,g_c8f5a0ba89c3ac26,fit,0.98,1,1,0cf9dc50e685b3dd220e0aaf04f4281a3296b410fa520a499034d53b2a08c176
verify_annotated,fpq_704,fpq,g_59a4f8c0862b20a2,dev,0.99,1,1,8b0d564f8b509e352acc5dc1ede8a73925ad508e098cb03bed33f3f114e47f51
verify_annotated,fpq_705,fpq,g_aecf7d1293092c31,dev,0.98,1,1,86dc5c8b4fefb6ba64aa8bd345e85e2337e18891ade3ded40b14433c7002b5ec
verify_annotated,fpq_706,fpq,g_febeb13ab3854627,fit,0.99,1,1,9f78c689770066ba98fccf3343e83e04ff20500362e412a3180dc23b3e46e85a
verify_annotated,fpq_71,fpq,g_879787cb22d42c3c,dev,0.99,1,1,5ee71c7b2b38c577929a812e7efc121737a4a2188d9fe59aa6a5d515b0d4483e
verify_annotated,fpq_712,fpq,g_8e47b53225b890e8,fit,0.99,1,1,e5ffc8fa800aff7f02860d1467ccd85a9538381f9f7db3ad9532cb6292dd2c69
verify_annotated,fpq_713,fpq,g_934919d7f1afbc27,fit,0.9,1,1,88c0d3232a80658e62be45c175ad1526078f8284b8206fe458526ca08bbce40b
verify_annotated,fpq_72,fpq,g_d51f767991e614c8,fit,0.9,1,1,362c45277d3d0555f15bf34d163af9a68acf1afc85088f40ea066f7a9faf4750
verify_annotated,fpq_721,fpq,g_793434b301ecb98f,dev,0.98,1,1,1421786b1cee67a5aaba1403acaf4487e8467ebad44ad03ded6e9e1bd76d902f
verify_annotated,fpq_722,fpq,g_793434b301ecb98f,dev,0.95,1,1,b119b65cc7184ae9fcc2f54f6048b0d17199c6186127e76fc3d8e70b78db07d2
verify_annotated,fpq_723,fpq,g_fcea2ef492fea180,dev,0.99,1,1,6c08f21b7e23c80051b5099692be935c688857b46a0df17b885487e7013f264b
verify_annotated,fpq_724,fpq,g_3f9c4d31bf083495,test,0.99,1,1,4402600c79db57b41cac97fa972f1e7b6ba6bb246ae3f076a8cab325fd176dbe
verify_annotated,fpq_725,fpq,g_6282c3955ec9a11e,dev,0.99,1,1,41f3889fa0b6edce695e0a32715fd00adedd7d6a1eda8205bc80142c7d418f38
verify_annotated,fpq_726,fpq,g_3a0efef295c5adc4,fit,0.85,1,1,a4642c1aecbca531d46e74bb9a22af91e6500e8e2bd2b6900319051816ee3019
verify_annotated,fpq_727,fpq,g_1fc84291f05020ed,test,0.99,1,1,58c7ec11748ccb8cf10c32a4c23c5e424569a22699b0d8749307505dc67535be
verify_annotated,fpq_728,fpq,g_1fc84291f05020ed,test,0.99,1,1,5181f0fa709ee244b2cc741e08571a69a157007376bf68c26bbdc556ee9b3380
verify_annotated,fpq_729,fpq,g_968e7c60f5d28f55,fit,0.99,1,1,ba7a0a9ebaf34a4269695f666c72be46703df8b6ce45c4c8dbbffa63ec8dc9b1
verify_annotated,fpq_73,fpq,g_56d6a600166c30ab,dev,0.85,1,1,ccf9ef9fbaaa1e98d8122a61d60d5da6a5304b27875880597f9a1d0a2b5d3e56
verify_annotated,fpq_730,fpq,g_1d60144819a5e36e,fit,0.9,1,1,7a5651babd9c77595e5d6f07c573a8e4db2a6b9d79afb6d33277acbcefa08dee
verify_annotated,fpq_735,fpq,g_a8909707f4162e6e,dev,0.99,1,1,01edc4dd8bc27e59df69a445f8f758564d9215f6fc7dc2491299817a5dbb83fe
verify_annotated,fpq_736,fpq,g_a8909707f4162e6e,dev,0.98,1,1,bcb0533acc8144210424f5b4a3af7959798467e2ca59ae7e30c377a7eb2ecc6a
verify_annotated,fpq_738,fpq,g_9a80d4288fb4a494,test,0.98,1,1,a7bd5fd5db2c1cadfa56840954e301be24ee8108ad589aae6424840a2b7e54be
verify_annotated,fpq_739,fpq,g_0157d379f2d95a20,fit,0.95,1,1,6d9f364c30fdd1b2369b6c225a30394b8e093cbfe62c496a8e26167117eee755
verify_annotated,fpq_74,fpq,g_56d6a600166c30ab,dev,0.99,1,1,e701b970083c02d1f4fe9170e8e30f5c5626a763247dbdbf95cd964882e1ff60
verify_annotated,fpq_740,fpq,g_2f72bb4be6403b44,fit,0.99,1,1,29d7617e2660d251144c2bc14b48fea7011ee340ff6aca5a1ef776b2a10d757b
verify_annotated,fpq_741,fpq,g_906b9e8c0c0517d1,test,0.97,1,1,72c9900c64db4747515a679b5314d7aa6f6794a17c3e5b9b8381cfb5a403d9c6
verify_annotated,fpq_743,fpq,g_b07e4772a464be48,test,0.95,1,1,9fbadfc4c9b5109a38afbd0f37507994e1cb0aede2850ca2679fbba93b61bee5
verify_annotated,fpq_744,fpq,g_b07e4772a464be48,test,0.9,1,1,a0f4c039558c95227b2223e626365668365d6b384125c14ff8b5141a7166c0d4
verify_annotated,fpq_745,fpq,g_b07e4772a464be48,test,0.9,1,1,c1fecd4fdb9aa177c6b908fdacedbcb68c6abc994006104a9fbdb88af3bc1620
verify_annotated,fpq_746,fpq,g_6385f4f592c98c5f,test,0.97,1,1,f69cd0f6fe8ad3a96eaf9e44a7ebab08528e958f1e9d0e1c25c1b764cf567857
verify_annotated,fpq_747,fpq,g_c14890750c41d9c4,fit,0.99,1,1,293c32e6a48512ac4531a6f0ad5bc142e29dce43388a6bc082025d0721cba5ca
verify_annotated,fpq_749,fpq,g_86438a78d793baa9,fit,0.99,1,1,1e76c969666aaf90f18e340e2260083441a2a560248d65f1c4e76c43e34112c3
verify_annotated,fpq_75,fpq,g_4606044722220183,test,0.99,1,1,dc77fd9d58276ed06c7163f83257f52582096c684818460e2828e0a8fb8fbc01
verify_annotated,fpq_750,fpq,g_50fa490ab9768889,dev,0.85,1,1,e2959d8881f9267fe6a022cf44f3530502b6e51d24c656110d6417faa321ad9f
verify_annotated,fpq_751,fpq,g_eb166e935eed5801,dev,0.99,1,1,5314909a8527eb44c7028b5eed30961d4b665f6f8be7aa95d40fcf3303a91e2c
verify_annotated,fpq_753,fpq,g_e0c70ad838746da5,fit,0.98,1,1,aba60ca2184fbe4d91975f6b24a9e4a9263a0251ec901a1edef163890eacbda3
verify_annotated,fpq_754,fpq,g_b69fc8387174b628,fit,0.99,1,1,7b42685648fe07d0b7a9aae014fa4bcd4ae5468201bac225949333f03061219e
verify_annotated,fpq_755,fpq,g_3d2bb1ca5fddfb2e,dev,0.99,1,1,315dfa661a7483a9fc5df32baf4ca92e1ef461f37a1f2c8fe5cab35936c3e252
verify_annotated,fpq_76,fpq,g_b9bdc5e4663e46a5,fit,0.98,1,1,b03467de6e1ce2cef756ceb4f64fc166f51e8d3d49e686a48d79079062a936fa
verify_annotated,fpq_761,fpq,g_e92017decc3e369f,fit,0.99,1,1,f135ae5f93d7e0bab474108ae2d201f6f80f17c43feeab26177f4361cf0f100c
verify_annotated,fpq_762,fpq,g_e1113816a5288199,fit,0.99,1,1,e28b8073d95fb7e74a7a7d05680cc34c0624badb844aae8106e80f314f5b5e12
verify_annotated,fpq_763,fpq,g_bbc61a39746e49fc,fit,0.92,1,1,4bf187a52adbf95d0e90b8cbda7e7c0fb017fc6535cb0b824d17cfc980cf938f
verify_annotated,fpq_764,fpq,g_bbc61a39746e49fc,fit,0.9,1,1,454c39535245972ddda8a09cb088162a2feb2b7ed52795fc4f40518978b99b42
verify_annotated,fpq_77,fpq,g_b9bdc5e4663e46a5,fit,0.98,1,1,6a5a41dd8ec06c4a1e83f58d2346c2a11499194fba6633c4b73e539c274f283e
verify_annotated,fpq_771,fpq,g_8f401a225532467d,fit,0.98,1,1,a4be169e1f628e44deb0efdab6d49379c0508604f8d3cf13547421c718430458
verify_annotated,fpq_772,fpq,g_8f401a225532467d,fit,0.95,1,1,4a3b017ce8bb43e01b517d6d8a94f49ea384166015e66a1f3a0723e8dd18c8f2
verify_annotated,fpq_773,fpq,g_5ee72da23f515702,fit,0.98,1,1,31cd1efb2531827d5cd5b641c77f19055393db1c8cbfc5a13156f637e099eeaf
verify_annotated,fpq_774,fpq,g_5ee72da23f515702,fit,0.98,1,1,a35cf261981ac67d734f62cb1bd0848dc316a5ee496824b8d7767d6796d17123
verify_annotated,fpq_775,fpq,g_90bd6c6ed64dca89,test,0.99,1,1,b7a695e52f2fc67b0f7df3206857d65d4d7da3180976ae5651d73bff2a5c3d5d
verify_annotated,fpq_776,fpq,g_90bd6c6ed64dca89,test,0.99,1,1,cc9957d3458df8d9d0d70ecd61b9a4eaf26e26810110282192d2f0257bd5afd5
verify_annotated,fpq_777,fpq,g_90bd6c6ed64dca89,test,0.99,1,1,495294d82ca585836100d82020e3e087642cd0621f1a241435b0b7d7825571cd
verify_annotated,fpq_778,fpq,g_154cd22f42fd549b,fit,0.99,1,1,3a3fdade6b4c0ebc8b580a3cf6f17c769893b323a4700a9f0af4df81bb2a702b
verify_annotated,fpq_78,fpq,g_b9bdc5e4663e46a5,fit,0.98,1,1,52ed79aa2484f624b519aeab0879946f248c91ea6b5590f8bca8e7cf96bbeef8
verify_annotated,fpq_780,fpq,g_74caadd15d94fa3e,test,0.98,1,1,5d50716501214c8ebe76e3244169a87ec23e803a63009aca3b735e0a5c6da898
verify_annotated,fpq_781,fpq,g_5ef26aca81075ee9,test,0.85,1,1,b05f80e8e7b90024addb93a7f9f7ebc3289aea6801ce23435542561e01806c9c
verify_annotated,fpq_789,fpq,g_8e3b98a6c1d1d8e5,fit,0.99,1,1,7585bc26ca1c171ac4d275ec3b51ba4b71ccfd2e3776b6d9cfcd6245d954f2c9
verify_annotated,fpq_794,fpq,g_ec0536b04409d548,test,0.98,1,1,84f0a3928aab32e8e42458aa59d90a3be05bda82d210afb64bbc2bdfcae7e8c2
verify_annotated,fpq_797,fpq,g_331c7cc9179e1c1a,fit,0.95,1,1,494c871ace06d6a544b920c3883639cb23caa9229509bb10e515a8cfe7776d96
verify_annotated,fpq_798,fpq,g_331c7cc9179e1c1a,fit,0.9,1,1,e2a0f555374e391cd391ccf7e24daea9180bbb04964b768c347e75a3f23d7daf
verify_annotated,fpq_799,fpq,g_530a5de630a03a77,fit,0.99,1,1,3ba3139b50d951776b99052e154131222bc6cacf1451b5bdf6c59d2bdf39b652
verify_annotated,fpq_8,fpq,g_9d488808e645e145,fit,0.98,1,1,51cacac8fddc72f4e52405e2512878f33e344304a43f2178fbb864d786cbf1c2
verify_annotated,fpq_80,fpq,g_5cea8849e3d5e09d,dev,0.7,1,1,3ab90dc888f44bc165404cf9703e7b4d29bd480b2a259d11429f7e19c1c5b286
verify_annotated,fpq_801,fpq,g_d9f855016027d449,test,0.95,1,1,facd6abaaad0f43b8729db7fe0deb815c3a0c63b67303fe3a7047ff71c1b5318
verify_annotated,fpq_802,fpq,g_d9f855016027d449,test,0.99,1,1,d35db81d1d5de4d8e9ad25d6b07d75243664d38101325c4cf4f930305757cda8
verify_annotated,fpq_804,fpq,g_89b700dccbd81fab,fit,0.99,1,1,2d9fadbced93089c628d029c2ef6d6f4fa9054440fe94f7d76e618157888f6be
verify_annotated,fpq_805,fpq,g_3e9a786a73765d70,fit,0.98,1,1,87575019bf336b084fb71c875f364d8b2f1717ef7219ba2b6ac051a402a53f98
verify_annotated,fpq_806,fpq,g_a3eb2eadc31e0867,fit,0.98,1,1,478c7032f1e695d6c3fd03bdc66d41404b9b9669acff1578a2b3ab9ca8726784
verify_annotated,fpq_807,fpq,g_a3eb2eadc31e0867,fit,0.98,1,1,0a9525e394b0f6a4bc84607d9fa847748aa049b37a4c48a0e4e13fccc5dc7927
verify_annotated,fpq_808,fpq,g_8d9454600169c6b2,fit,0.95,1,1,c693cce358f6cb9ef4a0e2937a08e4f65ad00247cac62040874db3e9e10d1791
verify_annotated,fpq_81,fpq,g_bf7120dde2b7a065,fit,0.99,1,1,87f7f885d1c701d17696dfe839398f664c26948b5aecf67bfdacda36db1280eb
verify_annotated,fpq_813,fpq,g_0f9e2fb7a93c5c61,fit,0.98,1,1,11c59fc80e170a1251ddd87f6183e3e3812fa33696dd8d05542fef1ef12c56ff
verify_annotated,fpq_814,fpq,g_0f9e2fb7a93c5c61,fit,0.95,1,1,32883182cccb28e706e8a9bab947fc5ff3c8f2e37449b765f5e5b03e8828ccbd
verify_annotated,fpq_817,fpq,g_a1a72bbbfd1466ac,dev,0.99,1,1,ec058ed0e7a5fad0fe13d31339f3256b94d7e5f16b8fd67bb9e402e278091390
verify_annotated,fpq_818,fpq,g_a1a72bbbfd1466ac,dev,0.99,1,1,64d59af10a95eca288d76bff09659965457a68b93d14ead80f30900e252bfda4
verify_annotated,fpq_82,fpq,g_13a47a3e847a04f6,fit,0.99,1,1,b7aea2d7cc3d616e9021c8793818e9f875c7f5c4c46dc42180e8746099e49faa
verify_annotated,fpq_820,fpq,g_8308b02c35d2fd58,fit,0.99,1,1,56f980e4be6df9b4cbebde9fa4f5319c76368a23ea538c6b712247a646bca796
verify_annotated,fpq_823,fpq,g_cdad56ce64e001c4,dev,0.98,1,1,3adf62b574b6ea8adf3f427eedf4173dfc5714a5e3193cdc0db418e7753ba48c
verify_annotated,fpq_824,fpq,g_dec60e6529614579,fit,0.98,1,1,162307c81b45af256423c72f2034f3aa9620bf8c48c30778734c5351a28f5399
verify_annotated,fpq_827,fpq,g_fb918ca18dd653ae,dev,0.95,1,1,ca0004ce2330242e31697c85b62b6e6ba09da52d2d6dc8ca4bea3a0059146184
verify_annotated,fpq_828,fpq,g_2b489445c1c9064f,test,0.99,1,1,d9f8856047899a5639f99556e2c85d5d5e5443fbd5e99716425826c6d0607381
verify_annotated,fpq_829,fpq,g_2b489445c1c9064f,test,0.99,1,1,a90808a542090e523b1fd93883ab3f0e38e47f142330012a08e8a5832602e035
